10485;Colleges Farabi;;15542;14340;4488;6033
10485;College of Saint Joseph in Vermont;;13015;7527;11401;6033
10485;Seisen University (Tokyo) / 清泉女子大学;;8474;7847;11401;6033
10485;École de Commerce ISEG;;10814;7667;11401;6033
10492;Centro Universitário de Várzea Grande UNIVAG;;7787;14698;11401;4908
10492;Universitas Pamulang;;5241;15604;3913;6033
10492;Vardhaman College of Engineering;;15774;13853;5149;6033
10492;National University of Management Kyiv / Национальная академия управления;;12553;12045;10718;5580
10492;New Hampshire Institute of Art;;15127;7379;11401;6033
10492;Suzhou Industrial Park Institute of Services Outsourcing / 苏州工业园区服务外包职业学院;;15424;7345;11401;6033
10492;Southern State Community College;;12471;7567;11401;6033
10492;Tumkur University;;12047;13611;5960;6033
10500;South Puget Sound Community College;;9360;7813;11401;6033
10500;Uva Wellassa University;;4035;15546;4253;6033
10500;Western Iowa Tech Community College;;12943;7547;11401;6033
10500;Alma Mater Europaea (European Study Center Maribor / Visokošolski zavod ESM);;5477;13350;7100;6033
10500;Beppu University / 別府大学;;6751;8008;11401;6033
10500;Connecticut State University System;;8069;7894;11401;6033
10500;Beijing Huijia Vocational College / 北京汇佳职业学院;;19725;7015;11401;6033
10500;Henan Normal University / 河南师范大学;;13036;13969;5305;6033
10500;Khyber Medical College;;18950;15368;11401;4666
10500;Krirk University;;8037;7906;11401;6033
10500;Lane College;;16584;7281;11401;6033
10511;M V J College of Engineering Bangalore;;12782;13020;6781;6033
10511;Qitaihe Vocational College / 七台河职业学院;;8711;7871;11401;6033
10511;ROC van Twente;;15600;7353;11401;6033
10511;Blackhawk Technical College;;13249;7543;11401;6033
10511;Southwest Jiaotong University Hope College / 西南交通大学希望学院;;9439;7818;11401;6033
10511;Glenville State College;;9278;7822;11401;6033
10517;Gandhi Institute of Engineering and Technology;;21073;13184;5558;6033
10517;Godfrey Okoye University;;13060;12736;7166;6033
10517;Guangzhou Panyu Polytechnic / 广州番禺职业技术学院;;9977;7780;11401;6033
10517;Hebei Energy College of Vocation & Technology / 河北能源职业技术学院;;15241;7410;11401;6033
10517;Hegang Normal College / 鹤岗师范高等专科学校;;12436;7617;11401;6033
10517;Academy of Music in Cracow / Akademia Muzyczna w Krakowie;;8772;7886;11401;6033
10517;Asnuntuck Community College;;12833;7582;11401;6033
10517;Rose Bruford College;;9632;7808;11401;6033
10517;(1) Maharshi Dayanand Saraswati University;;15600;11524;8476;6033
10517;National Law University Jodhpur;;11039;9879;10392;6033
10517;Randolph Community College;;11126;7701;11401;6033
10517;Universitas Proklamasi 45 Yogyakarta;;11374;11854;8426;6033
10517;Wufeng University;;4316;8282;11401;6033
10517;Semey Semipalatinsk State University Shakarim / Семипалатинский государственный университет Шакарима;;2437;8585;11401;6033
10517;Sanyo Gakuen University / 山陽学園大学;;15032;10395;9790;6033
10517;(3) Siberian Institute of Management Branch Russian Academy of National Economy and Public Administration under the President of the Russian Federation / Сибирский институт управления Филиал Российская академия народного хозяйства и государственной службы;;6811;11538;9162;6033
10517;Spartanburg Methodist College;;14666;7451;11401;6033
10517;(3) Universidade Candido Mendes Campos dos Goytacazes;;12157;11977;8235;6033
10517;University of Health and Allied Sciences;;13858;16502;1740;6033
10536;Southeast Technical Winona Minnesota State College;;12075;7647;11401;6033
10536;Manchester Community College NH;;4739;8229;11401;6033
10536;Fuzhou Liming Vocational & Technical College / 福州黎明职业技术学院;;19357;7088;11401;6033
10536;Volgograd State Academy of Agriculture / Волгоградский государственный аграрный университет;;7768;12849;7577;6033
10540;Perbanas Institute;;5858;14265;5752;6033
10540;Preston University Pakistan;;14944;13421;6056;6033
10540;Southern Institute of Management / Южный институт менеджмента;;9673;13098;7042;6033
10540;Belgorod University of Consumer Cooperatives / Белгородский университет кооперации, экономики и права;;5696;12870;7776;6033
10540;East Central College;;9051;7883;11401;6033
10540;Istanbul Esenyurt University;;12165;13992;5439;6033
10540;Institut Franco-Europeen de Chiropratique Paris;;13107;10446;11401;5580
10547;Fulton Montgomery Community College;;8272;7946;11401;6033
10547;Isothermal Community College;;12179;7670;11401;6033
10547;Kentucky Christian University;;15868;7389;11401;6033
10547;Kobe International University / 神戸国際大学;;17236;10229;9812;6033
10547;Knowledge Systems Institute;;19053;7137;11401;6033
10547;Swami Vivekananda Yoga Anusandhana Samsthana;;18063;12607;6842;6033
10547;Shanxi Tongwen Vocational and Technical College / 山西同文职业技术学院;;17624;7259;11401;6033
10547;Universidad del Noreste Tampico;;13983;8761;10987;6033
10547;Western Dakota Technical Institute;;10262;7797;11401;6033
10547;Coconino Community College;;12104;7678;11401;6033
10547;ESMOD international;;7256;8021;11401;6033
10558;Allen College;;16215;7382;11401;6033
10558;Allen University;;15051;7469;11401;6033
10558;(4) Southern California University;;15896;9089;10718;6033
10558;Savannah Technical College;;12805;7642;11401;6033
10558;IIHMR University;;14178;14503;4576;6033
10558;Kyiv University of Law National Academy of Sciences of Ukraine / Київський університет права;;9429;12401;8001;6033
10558;National University Ostrog Academy / Національний університет Острозька академія;;3206;8495;11401;6033
10558;Riverland Community College;;10718;7781;11401;6033
10558;University of Sierra Leone;;27342;18768;11401;3816
10558;Ho Chi Minh City University of Transport;;4422;12135;8807;6033
10558;Vatterott College;;18099;7243;11401;6033
10558;Wuxi Vocational Institute of Commerce / 无锡商业职业技术学院;;10579;7792;11401;6033
10570;Westminster College;;16169;11909;11401;5288
10570;(3) Zhejiang University of Finance and Economics Dongfang College / 浙江财经大学东方学院;;9627;7882;11401;6033
10570;Faculdade de Informática e Administração Paulista FIAP;;6723;8092;11401;6033
10570;Guangzhou Zhujiang College of Vocational Technology / 广州珠江职业技术学院;;15173;7476;11401;6033
10570;Fukuyama Heisei University / 福山平成大学;;9992;10222;10235;6033
10570;Kagoshima National College of Technology / 鹿児島工業高等専門学校;;10676;12309;11401;5288
10570;Institución Tecnológica Colegio Mayor de Bolívar;;7924;10844;9851;6033
10570;Chuzhou City Vocation College / 滁州城市职业学院;;12075;7702;11401;6033
10570;Shanxi Vocational & Technical College of Finance & Trade / 山西财贸职业技术学院;;14161;7553;11401;6033
10570;Universitas Muhammadiyah Palangka Raya;;5145;12053;8807;6033
10570;Northeastern Oklahoma Agricultural and Mechanics College NEO A&M College;;12323;7695;11401;6033
10581;DAV University Jalandhar;;14548;14659;4349;6033
10581;Dharma Drum Institute of Liberal Arts / 法鼓文理學院;;3077;8543;11401;6033
10581;Hokkaido Information University / 北海道情報大学;;9314;7915;11401;6033
10581;Radom University of Technology Kazimierza Pulaskiego / Politechnika Radomska Kazimierza Pułaskiego;;5226;8239;11401;6033
10581;Fuzhou Science & Technology College / 福州科技职业技术学院;;17739;7287;11401;6033
10581;Guangdong Vocational Institute of Public Administration / 广东行政职业学院;;17771;7286;11401;6033
10581;Guangxi Arts University / 广西艺术学院;;6279;8128;11401;6033
10581;Institut Seni Budaya Indonesia Bandung;;5819;13105;7531;6033
10581;Korea Nazarene University / 나사렛대학교;;4193;11156;9911;6033
10581;Shomal University Amol;;16615;13230;6206;6033
10581;Saint Joseph's College Tiruchirapalli;;10179;13647;6264;6033
10581;Shaoyang Polytechnic / 邵阳职业技术学院;;16720;7359;11401;6033
10581;Truett McConnell University;;13552;7606;11401;6033
10594;Shizuoka University of Art and Culture / 静岡文化芸術大学;;8553;7979;11401;6033
10594;Taiwan Shoufu University (Diwan University);;4046;8408;11401;6033
10594;Lakeland College Canada;;13594;7619;11401;6033
10594;Anhui Lvhai Vocational College of Business / 安徽绿海商务职业学院;;16897;7358;11401;6033
10594;ALMA University / Almaty Management University;;4362;12767;8190;6033
10594;Arba Minch University;;8195;14079;5845;6033
10594;College America;;20745;7039;11401;6033
10594;Catholic University of Pusan / 부산가톨릭대학교;;11466;11864;8509;6033
10594;Kursk Academy of State and Municipal Services / Курская академия государственной и муниципальной службы;;13945;7578;11401;6033
10594;Kilimanjaro Christian Medical University College;;21320;12897;6080;6033
10604;Liaoning Petrochemical Vocational of Technology / 辽宁石化职业技术学院;;20374;7075;11401;6033
10604;Lanzhou University of Arts and Science / 兰州文理学院 (Gansu Lianhe University / 甘肃联合大学);;7438;8069;11401;6033
10604;St Clair County Community College;;10084;7891;11401;6033
10604;Sikkim Manipal University Distance Education;;12075;7741;11401;6033
10604;Terra Community College;;7318;8075;11401;6033
10604;Astana Medical University / Медицинский Университет Астана;;3994;12592;8448;6033
10604;Community College of Beaver County;;10632;7851;11401;6033
10604;Dyersburg State Community College;;8843;7957;11401;6033
10612;(1) Daliang Institute of Science and Technology / 大连科技学院;;15424;7502;11401;6033
10612;National Institute of Pharmaceutical Education and Research Ahmedabad;;17276;14871;3736;6033
10612;Guangdong University of Science and Technology;;12207;7745;11401;6033
10612;Guizhou Communication Vocational College / 贵州交通职业技术学院;;9748;7913;11401;6033
10612;Instituto Tecnológico Superior de Tacámbaro;;18856;7228;11401;6033
10612;Kibi International University;;16751;10297;9851;6033
10612;Sekolah Tinggi Teknik STIKMA Internasional Malang;;3569;10326;10600;6033
10612;University of Shimane / 島根県立大学;;8673;7995;11401;6033
10620;Shobi University / 尚美学園大学;;10590;8817;11096;6033
10620;Sonoda Women's University / 園田学園女子大学;;8971;7982;11401;6033
10620;Sri Sai Ram Engineering College;;9459;14546;5111;6033
10620;Universitas Galuh;;7132;12059;8678;6033
10620;Centro Universitário de Patos de Minas UNIPAM;;5259;11648;9312;6033
10620;Fernstudium Informatik Mechatronik und Elektrotechnik / Wilhelm Büchner Hochschule Darmstadt;;19834;7157;11401;6033
10620;Academy of Contemporary Music;;13983;7630;11401;6033
10620;Aichi Sangyo University / 愛知産業大学;;13438;10535;11401;5580
10620;Centre de Formation des Journalistes;;11751;7801;11401;6033
10620;Faculdades Integradas Alcantara Machado Faculdade de Artes Alcantara Machado FIAM-FAAM;;9840;13852;6045;6033
10620;(3) University of Dhaka Institute of Statistical Research and Training;;13249;14829;4321;6033
10620;Kunming Vocational & Technical College of Industry / 昆明工业职业技术学院;;11546;7820;11401;6033
10632;Jiaxing Vocational Technical College / 嘉兴职业技术学院;;26687;6282;11401;6033
10632;Royal University College of Fine Arts / Kungl Konsthögskolan;;10866;7867;11401;6033
10632;Yunnan Economics Trade and Foreign Affairs College / 云南经贸外事职业学院;;11358;7840;11401;6033
10632;Sri Satya Sai University of Technology & Medical Sciences;;16132;17852;9462;4908
10632;Sekolah Tinggi Ilmu Ekonomi STIE Dewantara Jombang;;10111;11985;8529;6033
10632;Centro Universitário Adventista de São Paulo UNASP;;9666;13314;6919;6033
10632;Universidad Central;;20853;15369;11401;4666
10632;Mariano Marcos State University;;4827;8342;11401;6033
10632;Presentation College;;14562;7586;11401;6033
10632;Comilla University;;17013;11440;8607;6033
10642;Aiken Technical College;;8598;8039;11401;6033
10642;Centro Universitário Fundação Santo André FSA;;11705;13300;6766;6033
10642;Gateshead College;;11158;7866;11401;6033
10642;Institut National Supérieur de formation et de recherche pour éducation des jeunes handicapés et les enseignements adaptés INS HEA;;5674;8271;11401;6033
10642;Kongu Engineering College;;27782;12844;3424;6033
10642;Staatlichen Hochschule für Musik und Darstellende Kunst Mannheim;;8607;8037;11401;6033
10648;Midland University (Lutheran College);;12007;7814;11401;6033
10648;Mode Gakuen / モード学園;;11466;7859;11401;6033
10648;Oxnard College;;11769;7846;11401;6033
10648;Assiniboine Community College;;11272;7872;11401;6033
10648;Baicheng Vocational & Technical College / 白城职业技术学院;;14666;7604;11401;6033
10648;BHMS Business & Hotel Management School Luzern;;13797;7673;11401;6033
10648;University of Bonab;;6663;15624;3990;6033
10648;ESNE Escuela Universitaria de Diseño;;7067;9485;10875;6033
10648;Southwest Virginia Community College;;13365;7713;11401;6033
10648;Trinidad State Junior College;;14424;7629;11401;6033
10648;University of Eastern Africa Baraton;;9907;13464;6692;6033
10648;Universidad Mariano Gálvez de Guatemala;;2041;8808;11401;6033
10648;Xiamen University Malaysia Campus;;16369;15059;3646;6033
10648;Yunnan Vocational College of Judicial Police / 云南司法警官职业学院;;14264;7639;11401;6033
10648;(3) Hawaii Community College;;12375;7782;11401;6033
10648;Hawler Medical University;;2320;15637;11401;4908
10648;École Supérieure de Commerce à Paris et à Nice;;16986;7441;11401;6033
10665;Fujian Sports Vocational Education and Technical College / 福建体育职业技术学院;;19936;7197;11401;6033
10665;Fuji Women's University / 藤女子大学;;10199;8559;11232;6033
10665;John Wood Community College;;9833;7962;11401;6033
10665;Shanghai Vocational College of Trade Union / 上海工会管理职业学院;;15574;7560;11401;6033
10665;Heilongjiang sanjiang arts vocational college / 黑龙江三江美术职业学院;;18403;7329;11401;6033
10665;Saint Mary's University of Bayombong;;16422;7487;11401;6033
10665;Suzuka National College of Technology / 鈴鹿工業高等専門学校;;9790;11891;8720;6033
10665;Mendocino College;;10925;7897;11401;6033
10665;Philosophisch Theologische Hochschule Sankt Georgen;;11324;7881;11401;6033
10665;Aichi Prefectural University of Fine Arts and Music / 愛知県立芸術大学;;8146;8085;11401;6033
10665;Bodoland University;;16343;13522;5958;6033
10665;Cumberland County College;;8379;8064;11401;6033
10665;Kunshan Dengyun College of Science and Technology / 昆山登云科技职业学院;;11358;7885;11401;6033
10678;American Academy of Dramatic Arts;;22784;6951;11401;6033
10678;Collège Boréal;;10941;7907;11401;6033
10678;Diaconia University of Applied Sciences / Diakonia-ammattikorkeakoulu;;6468;8240;11401;6033
10678;Loughborough College;;9759;8595;11232;6033
10678;Lower Columbia College;;13623;7721;11401;6033
10678;Northeastern State University / Северо-Восточный государственный университет;;10185;13723;11401;5064
10678;Ukhta State Technical University / Ухтинский государственный технический университет;;5045;8368;11401;6033
10678;Chongqing Institute of Engineering / 重庆工程学院;;24240;6805;11401;6033
10686;Zhejiang Pharmaceutical College / 浙江医药高等专科学校;;27314;6045;11401;6033
10686;Ningbo Dahongying University / 宁波大红鹰学院;;14197;7683;11401;6033
10686;Nagoya University of Arts / 名古屋芸術大学;;7711;8138;11401;6033
10686;Ningxia Vocational Technical College of Industry and Commerce / 宁夏工商职业技术学院;;12254;7844;11401;6033
10686;Pierpont Community and Technical College;;13026;7774;11401;6033
10686;Islamic Azad University Firoozkooh;;9790;13994;5960;6033
10686;(4) ACS Distance Education;;14709;7650;11401;6033
10686;Aleksander Zelwerowicz State Theatre Academy / Akademia Teatralna Aleksandra Zelwerowicza w Warszawie;;11746;10530;10053;6033
10686;École Française d'Athenes;;5696;8310;11401;6033
10686;Saint Johns River State College;;11709;8485;11232;6033
10696;Shanxi Management Vocational College / 山西管理职业学院;;19262;7292;11401;6033
10696;Highland Community College Northwest Illinois;;11907;7874;11401;6033
10696;IIS University;;19473;13507;5584;6033
10696;Institute of Rural Development Planning;;19886;11574;8260;6033
10696;International University for Science & Technology;;13842;14275;5164;6033
10696;Yichun University / 宜春学院;;6093;8295;11401;6033
10696;Universitas Islam Nusantara;;10463;14859;4700;6033
10696;Linfen Vocational & Technical College / 临汾职业技术学院;;15074;7640;11401;6033
10696;Musikhochschule Freiburg;;10129;7994;11401;6033
10696;New Brunswick Community College;;16858;7481;11401;6033
10696;University of the Rockies;;12104;7869;11401;6033
10696;A P Goyal Shimla University;;13182;13123;6948;6033
10696;Berkeley City College (Vista College);;9343;8046;11401;6033
10709;Asahikawa National College of Technology / 旭川工業高等専門学校;;11097;13161;7118;6033
10709;Aichi University of Technology / 愛知工科大学;;12722;10658;11401;5580
10709;Edison Community College;;6072;8302;11401;6033
10709;San Diego Christian College;;17739;7437;11401;6033
10709;Sekolah Tinggi Ilmu Ekonomi STIE Rajawali Purworejo;;18411;7371;11401;6033
10709;Technische Hochschule Bingen;;12553;7857;11401;6033
10709;National Institute of Technology Mizoram;;17276;12601;7213;6033
10709;Nanning University / 南宁学院;;12482;7856;11401;6033
10709;New York College of Health Professions;;19169;7317;11401;6033
10718;National Engineering College Kovilpatti;;17236;15209;3448;6033
10718;Ateneo de Naga University;;5955;12175;8782;6033
10718;Athens Technical College;;12424;7868;11401;6033
10718;Air Force Academy Taiwan;;8125;10951;11401;5580
10718;École Française d'Extrême Orient (comUE Université Paris PSL);;4995;8431;11401;6033
10718;Emmaus Bible College;;13036;7833;11401;6033
10718;Jiangxi Fenglin College of Foreign Economy and Trade/ 江西枫林涉外经贸学院;;15241;7651;11401;6033
10718;Khmelnitsky University of Management and Law / Хмельницький Університет Управління та Права;;9134;14624;5235;6033
10718;Ural State Academy of Medicine / Уральская Государственная Медицинская Академия;;7943;8161;11401;6033
10718;Volga University VN Tatishchev / Волжский университет В Н Татищева;;10579;7980;11401;6033
10718;Higher Officer School of Air Power in Deblin / Wyższa Szkoła Oficerska Sił Powietrznych;;9852;13530;6720;6033
10718;Howard College;;8528;8122;11401;6033
10730;Fort Scott Community College;;14354;7728;11401;6033
10730;Hyperion University / Universitatea HYPERION din Bucureşti;;10350;12649;7879;6033
10730;Institute of Humanities and Information Technology Superior Moscow / Институт гуманитарного образования и информационных технологий ИГУМО Москва;;6445;8300;11401;6033
10730;(3) Pioneer College Inner Mongolia University / 内蒙古大学创业学院;;19379;7318;11401;6033
10730;Kansai University of Social Welfare / 関西福祉大学;;13527;10626;11401;5580
10730;Sampson Community College;;13594;7790;11401;6033
10730;Escola Universitària d’Hoteleria i Turisme;;5984;8320;11401;6033
10737;Antioch University Santa Barbara;;16006;7609;11401;6033
10737;(3) Russian Academy of Business and Entrepreneurship / Российская академия бизнеса и предпринимательства;;14892;7704;11401;6033
10737;(3) Science and Technology College Nanchang Hangkong University / 南昌航空大学科技学院;;21053;7177;11401;6033
10737;National University of Ireland System;;15944;7608;11401;6033
10737;Otero Junior College;;15241;7671;11401;6033
10737;Russian State University of Tourism and Service (Moscow University of Service) / Российский государственный университет туризма и сервиса;;5511;8400;11401;6033
10737;R V R & JC College of Engineering;;9127;14555;5363;6033
10737;Universidad de la Sierra Sur;;9493;17331;5905;5580
10737;(3) Universidad Técnica Nacional;;4279;13224;7867;6033
10737;Jiangxi Vocational College of Mechanical & Electrical Technology / 江西机电职业技术学院;;11072;7976;11401;6033
10737;Saint Cloud Technical & Community College;;11173;7975;11401;6033
10748;Spartan College of Aeronautics and Technology;;15265;7679;11401;6033
10748;Vilnius University of Applied Sciences / Vilniaus kolegija;;4146;8576;11401;6033
10748;Xinlian College,Henan Normal University / 河南师范大学新联学院;;11751;7942;11401;6033
10748;Xuzhou Kindergarten Teachers College / 徐州幼儿师范高等专科学校;;10159;8051;11401;6033
10748;Asian University for Women;;18257;10299;11401;5580
10748;Anton Bruckner Privatuniversität;;10910;8010;11401;6033
10748;DHA Suffa University;;4827;14969;5360;6033
10748;Egyptian E-Learning University;;8720;14398;5614;6033
10748;Film and TV School of Academy of Performing Arts in Prague;;8313;8184;11401;6033
10748;Qinzhou University / 钦州学院;;7716;8223;11401;6033
10748;SAE Institute Qantm College;;8081;8194;11401;6033
10759;Beijing Institute of Economics and Management / 北京经济管理职业学院;;10607;8042;11401;6033
10759;Columbus Technical College;;15542;7668;11401;6033
10759;Southeastern Illinois College;;8711;8155;11401;6033
10759;University of Eldoret;;11634;14323;5442;6033
10759;Vasavi College of Engineering Ibrahimbagh Hyderabad;;16516;13557;6045;6033
10759;(1) Yiyang Vocational & Technical College / 益阳职业技术学院;;17362;7526;11401;6033
10759;Garrett College;;15283;7699;11401;6033
10759;Harcum College;;12756;7899;11401;6033
10759;Haldia Institute of Technology;;15698;14273;5075;6033
10759;Seth Jai Parkash Mukand Lal Institute of Engineering & Technology;;15944;13585;6074;6033
10769;Indian Institute of Finance;;19466;12395;7330;6033
10769;(1) Siberian University of Consumer Cooperatives / Сибирский университет потребительской кооперации;;7829;8238;11401;6033
10769;Universitas Muhammadiyah Riau;;6445;13142;7716;6033
10769;National University of Fine Arts / Universitatea Nationala de Arte din Bucuresti;;10433;11103;9658;6033
10769;Luohe Food Vocational College / 漯河食品职业学院;;14829;7737;11401;6033
10769;Alpena Community College;;16074;7645;11401;6033
10769;(3) Gujarat Ayurved University International Center for Ayurvedic Studies;;27342;13039;4429;6033
10769;Cecil College;;15622;7681;11401;6033
10769;Sichuan University of Culture and Arts / 四川文化艺术学院;;18996;7398;11401;6033
10769;Université d'El Tarf (Centre Universitaire d'El Tarf);;8086;18443;7075;5288
10769;Vivekananda Global University;;22768;14436;3863;6033
10769;Villa Maria College Buffalo;;12075;7950;11401;6033
10781;Gorky Literature Institute / Литературный институт А М Горького;;8683;8197;11401;6033
10781;Michener Institute for Applied Health Sciences;;13700;7860;11401;6033
10781;National University of Fine Arts and Architecture / Національна академія образотворчого мистецтва і архітектури;;16006;13889;5577;6033
10781;Nizhny Novgorod State Engineering and Economic Institute / Нижегородский государственный инженерно-экономический институт;;13146;12744;7617;6033
10781;Florida College;;11483;8009;11401;6033
10781;Government Medical College Nagpur;;24309;18886;11401;4029
10781;Lakeshore Technical College;;13182;7890;11401;6033
10781;Hochschule für Musik Dresden Carl Maria Von Weber;;11575;7991;11401;6033
10781;Hunan Judicial Police Vocational College / 湖南司法警官职业学院;;14264;7798;11401;6033
10781;JSS Academy of Technical Education;;14264;13981;5651;6033
10781;Jizhong Vocational College / 冀中职业学院;;14576;7778;11401;6033
10781;Sichuan Engineering Technical College / 四川工程职业技术学院;;8965;8176;11401;6033
10781;Aba Teachers University / 阿坝师范学院;;9040;8164;11401;6033
10781;Centre International de Recontre Mathématiques;;8406;8205;11401;6033
10795;ESG Ecoles de commerce;;15924;10307;10084;6033
10795;Faith Baptist Bible College & Theological Seminary;;16670;7620;11401;6033
10795;Instituto Metodista Izabela Hendrix;;7521;14843;9195;5580
10795;M L R Institute of Technology;;17048;13967;5381;6033
10795;North Country Community College SUNY;;16074;7663;11401;6033
10795;Tung Fang Design Institute;;4875;8535;11401;6033
10795;Privatuniversität Schloss Seeburg;;19805;13033;6419;6033
10802;Sinai University;;14865;14266;5252;6033
10802;(3) Universidad de la República Facultad de Veterinaria;;11466;13740;6387;6033
10802;University of South Asia Lahore;;14055;13446;6569;6033
10802;Royal Danish Academy of Music / Det Kongelige Danske Musikkonservatorium;;9613;8147;11401;6033
10802;Muffakham Jah College of Engineering & Technology;;5211;13915;6818;6033
10802;Noorul Islam University;;21223;14131;4614;6033
10802;New Mexico Junior College;;4692;8565;11401;6033
10802;Pädagogische Hochschule Kärnten;;7719;11508;9452;6033
10810;Meio University / 名桜大学;;8160;8277;11401;6033
10810;University of the West Indies Open Campus;;1235;15242;6164;6033
10810;Universitas Kanjuruhan Malang;;4505;14232;6532;6033
10810;Università San Raffaele (Università telematica internazionale Unitel);;9251;15095;4718;6033
10810;Washington Adventist University (Columbia Union College);;13413;7910;11401;6033
10810;Sardar Patel Institute of Technology;;8578;14149;6112;6033
10810;Universitas Surya;;18263;13769;5575;6033
10810;Shanxi Light industry Career Technical College / 山西轻工职业技术学院;;16584;7655;11401;6033
10810;Trinity Bible College;;22826;10108;9738;6033
10810;Hochschule der Bildenden Künste Saarbrücken;;7256;8318;11401;6033
10810;Hanoi University of Pharmacy;;5926;13428;7454;6033
10810;BPS Women University;;16202;11952;8310;6033
10810;East West University;;17915;7548;11401;6033
10823;Augusta Technical College;;14848;7810;11401;6033
10823;Cecos University;;20983;13886;5016;6033
10823;Dallas Christian College;;15944;7708;11401;6033
10823;Massachusetts School of Law;;14666;7824;11401;6033
10823;Inner Mongolia Vocational Institute of Economy Trade & Foreign Languages / 内蒙古经贸外语职业学院;;20628;7316;11401;6033
10823;Hochschule für Schauspielkunst Ernst Busch Berlin;;834;9336;11401;6033
10823;Hobe Sound Bible College;;24584;6917;11401;6033
10823;Institut Sains dan Teknologi Nasional ISTN;;13637;14398;5242;6033
10823;Instituto Tecnológico de Tuxtla Gutiérrez;;16670;20051;5873;5064
10832;Kyiv Institute of International Economics and Business / Інститут економічних досліджень та політичних консультацій;;9104;8226;11401;6033
10832;Instituto Tecnológico Superior de Cajeme;;16516;15880;7313;5580
10832;Bangabandhu Sheikh Mujibur Rahman Science and Technology University;;18529;12941;6809;6033
10832;École Supérieure de Chimie Organique et Minerale;;20894;13407;5840;6033
10832;Institut Universitaire de Formation des Maîtres de Paris;;10501;12260;8469;6033
10832;(3) Sacred Heart University Luxembourg Branch;;17810;12502;7505;6033
10832;Institución Universitaria Unión Latina UNILATINA;;12336;8014;11401;6033
10832;Ural State Academy of Architecture and Art / Уральская архитектурно-художественная академия;;6007;8461;11401;6033
10832;Uganda Technology and Management University UTAMU;;3383;14637;6322;6033
10832;International Law Institute Ministry of Justice of the Russian Federation / Международный юридический институт;;8578;8269;11401;6033
10832;Lawson State Community College;;15127;7811;11401;6033
10832;MIB School of Management;;15294;7784;11401;6033
10832;Northwest Community College;;12519;8000;11401;6033
10845;Rajagiri School of Engineering & Technology;;12254;13573;6631;6033
10845;Southeast Arkansas College;;16074;7736;11401;6033
10845;Bishop State Community College;;10278;8154;11401;6033
10845;Escola de Disseny i Art;;5032;9705;10987;6033
10845;Institución Universitaria Colegios de Colombia UNICOC;;5629;18510;7385;5288
10845;Centro Universitario do Norte;;7205;12429;8563;6033
10845;Tulsa Welding School;;15698;7761;11401;6033
10852;Yakutsk State Agricultural Academy / Якутская государственная сельскохозяйственная академия;;8758;14882;5122;6033
10852;Sekolah Tinggi Meteorologi Klimatologi dan Geofisika STMKG Jakarta;;3084;10488;10718;6033
10852;Universitas Atma Jaya Makassar;;15325;12757;7490;6033
10852;Jayoti Vidyapeeth Women's University;;18099;13468;6141;6033
10852;Mikkeli University of Applied Sciences / Mikkelin ammattikorkeakoulu;;8059;9448;10987;6033
10852;Masai Mara University;;5819;14804;5580;6033
10852;Partium Christian University;;6723;11961;9149;6033
10852;Chuogakuin University / 中央学院大学;;8052;8312;11401;6033
10852;Daymar College (Paducah Technical College, Southeastern Business College);;17088;7657;11401;6033
10861;(1) Belarusian State University of Transport / Белорусский государственный университет транспорта;;5753;16127;3748;6033
10861;D A V Institute of Engineering & Technology Jalandhar;;15600;13999;5634;6033
10861;Hiroshima Bunka Gakuen University / 広島文化学園大学;;15622;11521;8956;6033
10861;Kogakkan University / 皇學館大學;;7025;8410;11401;6033
10861;Snead State Community College;;11329;8108;11401;6033
10861;Saint Petersburg State University of Culture and Arts / Санкт Петербургский государственный университет культуры и искусств;;6880;8427;11401;6033
10861;Tangshan Vocational College of Science & Technology / 唐山科技职业技术学院;;15737;7785;11401;6033
10861;Louisburg College;;18654;7537;11401;6033
10861;(3) Graduate School of Business of Moscow State University M V Lomonosov / Высшая школа бизнеса Московский государственный университет М В Ломоносова;;13015;10991;9709;6033
10870;Guangxi Vocational College of Performing Arts / 广西演艺职业学院;;21776;7277;11401;6033
10870;Ho Chi Minh City University of Law;;5432;8568;11401;6033
10870;Karachi Medical and Dental College;;18689;12801;10273;5580
10870;Universitas Katolik Soegijapranata;;2130;9031;11401;6033
10870;Yan'an Vocational & Technical College / 延安职业技术学院;;12852;8033;11401;6033
10870;Collège Montmorency;;10151;8208;11401;6033
10870;CVR College of Engineering;;15868;13744;6026;6033
10870;Emmanuel College Georgia;;14092;7934;11401;6033
10870;St Joseph's College of Engineering;;19336;14053;5093;6033
10870;Surgut State Pedagogical University / Сургутский государственный педагогический университет;;5926;12383;8782;6033
10870;Treasure Valley Community College;;13729;7959;11401;6033
10881;Universidade São Tomás de Moçambique;;1904;9088;11401;6033
10881;Zhejiang Yuexiu University of Foreign Languages / 浙江越秀外国语学院;;6916;8442;11401;6033
10881;Presidio Graduate School;;14131;7943;11401;6033
10881;University of Puthisastra;;6954;8439;11401;6033
10881;Qom University of Technology;;9300;15077;4859;6033
10881;Hue University of Agriculture and Forestry;;5259;12835;8401;6033
10881;Hanoi University of Culture;;5674;9883;10875;6033
10881;Kaetsu University / 嘉悦大学;;7395;8401;11401;6033
10881;Kebbi State University Kebbi;;27410;15865;7483;5288
10881;Coastal Carolina Community College;;12967;8630;11232;6033
